text,label,,,
The Milford shelter is ready to accept visitors and pets as Hurricane Sandy approaches. #SandyDE #StormDE http://fb.me/1GPebVxcP ,1,,,
"We're hoping Hurricane Sandy doesn't touch too close to Ottawa, but to the those in the heart of it, be safe and take shelter.",0,,,
The City of White Plains has declared a state of emergency due to Hurricane Sandy.  The city has opened a shelter... http://fb.me/2eEDuHfqa ,1,,,
praying for all those without good shelter or supplies in Hurricane #sandy,0,,,
RT @BoweryMission: Last night 116 individuals in need of a safe shelter from Hurricane #Sandy took refuge at the Mission.,1,,,
"Sending thoughts to East Coast friends seeking shelter from Hurricane Sandy. Stay safe, take care of yourselves, your pets, your neighbors.",0,,,
So far so good w/Hurricane Sandy. Outdoor kitty has dry shelter & rations. Horses have free access to shelter as they choose and seem comfy.,1,,,
Last night 116 individuals in need of a safe shelter from Hurricane #Sandy took refuge at the Mission.,1,,,
"Any 20 something, single, attractive women who love to party and need shelter from Hurricane Sandy are welcome in my home.",0,,,
Many states along the Mid-Atlantic and the East Coast have shelters open in response to Hurricane Sandy. Search for an open shelter by...,1,,,
TO ALL OUR FANS ON THE EAST COAST IN THE U.S. IN THE PATH OF HURRICANE SANDY: PLEASE SEEK SHELTER AND STAY SAFE!!... http://fb.me/1tSx2utic ,0,,,
Wales Online: Welsh students take shelter as Hurricane Sandy prepares to hit New York http://bit.ly/XNdz4N ,1,,,
Welsh students take shelter as Hurricane Sandy prepares to hit New York: MILLIONS of people stockpiled supplies ... http://bit.ly/XNdBti ,1,,,
I can understand journalists playing catch me if you can with Hurricane Sandy but you common folk must gwaan find shelter off the streets,1,,,
Everyone i know on the east coast please be safe! Take shelter! #hurricane #sandy,0,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting live wi... http://bit.ly/Yfp6cd ,1,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or ... http://adf.ly/EA2aD  #daily #science,1,,,
Hurricane Sandy: Where to Find the Shelter Closest to You ( @DNAinfo New York ) http://ow.ly/eRi5H ,1,,,
"AFLCIO: Stay safe during Hurricane #Sandy. If you need shelter, find the shelter closest to you - text SHELTER and your ZIP code to 43362",0,,,
Hurricane Sandy evacuees settle in at Old Bridge shelter http://dlvr.it/2PKnsf ,1,,,
Hoping all those affected by Hurricane#Sandy seek shelter and relief :),0,,,
Our thoughts and prayers go out to all of those in the path of hurricane #Sandy.  Be safe!  Seek shelter!,0,,,
Franklin County's latest updates on Hurricane Sandy: Pastor Paul Hutchison opened a storm shelter this morning a... http://bit.ly/V0NU9h ,0,,,
"Hurricane Sandy (7 photos)
More than 200 people and 5 pets are staying safely at a hurricane shelter on the Lower... http://fb.me/1KAwJjIO5 ",0,,,
Lmaoo RT @Trav_Dinero: My crib is the Hurricane Sandy Shelter zone I see lol,0,,,
My crib is the Hurricane Sandy Shelter zone I see lol,0,,,
Yay! All #ShelterPets at Staten Island @NYCACC shelter have been safely evacuated from Hurricane #Sandy! #SandyPets,0,,,
"Dear Hurricane Sandy, Slide down to Mitt Romney's house and destroy it, and make him go to a shelter for a night to see what its like .",1,,,
"Wishing safety and shelter for all of our friends and family on the East Coast, in the path of Hurricane Sandy. Stay safe!!",0,,,
Wishing all my friends up and down the coast safety and shelter from Hurricane #Sandy,1,,,
"With hurricane ""Sandy"" approaching the Eastern US, make sure to have plenty of medicine on hand!  Be prepared if you must go to a shelter.",1,,,
RT @DaphneZuniga: I really hope if you're in the path of Hurricane Sandy you take shelter. Think Bob Dylan and be safe.,1,,,
"#USA - #Hurricane Sandy - Thank you all the planners, reporters, weathermen, utility workers, shelter operators & those brave 1st Responders",0,,,
"From a natural calamity only nature can save people of America, taking shelter underground. Hurricane Sandy.",1,,,
"It's a Marvelous Marketing Monday - 
Even if you're taking shelter from Hurricane Sandy, it's still a great... http://fb.me/1kYLi6dIm ",0,,,
"@harry_styles trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down #thanks",1,,,
If you need shelter information or other non-emergency assistance during Hurricane Sandy call 2-1-1.,1,,,
"@onedirection trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down #thanks",1,,,
Wishing everyone seek safe shelter from Hurricane Sandy.,0,,,
"@Louis_Tomlinson trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down #thanks",1,,,
"@Real_Liam_Payne trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down #thanks",1,,,
"@zaynmalik trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down! #thankyou",1,,,
"@NiallOfficial trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down! #thankyou",1,,,
"Mayor Nutter talked about Hurricane Sandy at West Phila. High School Shelter. School Superintendent Hite,... http://fb.me/1FfgLT9pA ",1,,,
"Stay Safe everyone!

If you need shelter information or other non-emergency assistance during Hurricane Sandy call 2-1-1.",1,,,
"The Hurricane Shelter of Rowley is filling, still a few seats available.    Hurricane Sandy special Buy 3 cigars... http://fb.me/1VRDLsVQx ",1,,,
"The Hurricane Shelter of Rowley is filling, still a few seats available.    Hurricane Sandy special Buy 3 cigars... http://fb.me/2e8L8h0Q0 ",1,,,
"Mayor Nutter talked about Hurricane Sandy at West Phila. High School Shelter. School Superintendent Hite,... http://fb.me/15umoiHfj ",1,,,
I really hope if you´re in the path of Hurricane Sandy you take shelter. Think Bob Dylan and be safe.,1,,,
Wondering where flooding or damage is in our area? Looking for a shelter? View map of Hurricane #Sandy hot spots. http://bit.ly/XMv3hw ,1,,,
"As Hurricane #Sandy bears down on the E. Coast, let's not forget those w/ out shelter, experiencing #homelessness http://goo.gl/cSxW9 ",1,,,
Free parking and shelter for Hurricane Sandy http://dlvr.it/2PJjHy ,1,,,
Dover HS will open up as an #njstorm shelter for Hurricane Sandy. More updates: http://www.nj.com/morris/index.ssf/2012/10/hurricane_sandy_what_do_you_ne.html …,1,,,
LIVE 24-hour coverage: Hurricane Sandy set to strike | Shelter Island Reporter http://shelterislandreporter.timesreview.com/2012/10/17669/live-24-hour-coverage-hurricane-sandy-heads-for-the-island/ …,1,,,
Hope our friends on the east coast are safe from Hurricane #Sandy! Especially thinking about those without adequate shelter.,1,,,
Please take shelter and stay safe from Hurricane Sandy!!! Prayers are sent out to everyone! xxxo,0,,,
Free parking and shelter for Hurricane Sandy http://dlvr.it/2PJh1y  #hrva #hrweather,1,,,
I hope all the Dirty Dans and Pinhead Larrys of the east coast are taking shelter from Hurricane Sandy: http://www.youtube.com/watch?v=-ZpP5ub8xfY …,1,,,
Flooding said to Increase due to Hurricane Sandy 4050 Powder Mill Rd (Comfort Inn) has availability if U are trying to seek shelter #Sandy,1,,,
"Hurricane Sandy:  Local Shelter Info, Preparedness Tips, and Storm Info: Many Resources Available to Stay ""In the Know"" http://tinyurl.com/94vygoo ",1,,,
"The Horse is open for business during the storm, we are your shelter for Hurricane Sandy. $5 Burgers & Chicken Sanwiches, & drink specials.",1,,,
"Everyone in the path of Hurricane Sandy PLEASE be careful, take shelter and keep ur pets safe too! My thoughts & prayers are with u all!",1,,,
"Everyone in the path of Hurricane Sandy pleeeeease be careful, take shelter and keep ur pets safe too! My thoughts & prayers are with u all!",1,,,
"If ure in Jersey or Philly, West Phila HS still has a shelter open... Hurricane #sandy be safe and hunker down! grab essentials only!",1,,,
"LMAO""@kylegotjokes: Hurricane sandy suppose to hit Pennsylvania tomorrow, I got ciroc & condoms on deck if any of u local hoes need shelter""",1,,,
LMAO RT @kylegotjokes: Hurricane sandy suppose to hit Pennsylvania tomorrow. I got ciroc&condoms on deck if any of u local hoes need shelter,1,,,
Rising river tides and hurricane Sandy have forced a pre-emptive evacuation of our emergency shelter. Stay safe... http://fb.me/1Y6YJXeuI ,1,,,
"Google Crisis Map shows Hurricane Sandy in real time: http://ow.ly/eR5XW  Webcams, shelter info, crisis updates #sandy #hurricane",1,,,
"You can find shelter, storm, and other information on this Google Map during Hurricane Sandy: http://www.air1.com/blog/post/2012/10/29/Hurricane-Sandy-Crisis-Map.aspx …",1,,,
"Waltham cancels school, establishes emergency shelter due to Hurricane Sandy http://bo.st/XMb8PK ",1,,,
Brookhaven Animal Shelter Closed for Hurricane Sandy - http://Patch.com  http://dlvr.it/2PJ7n1 ,1,,,
Prince George’s Cty Opens Shelter @ Charles H. Flowers High School in Springdale for Residents during Hurricane Sandy. https://www.pgsuite.com/?post_id=588 ,1,,,
"Praying for every1 in the path of Hurricane Sandy. Take Shelter, make sure women, kids, the elderly are safe.",0,,,
"The Homeless during Hurricane Sandy: 50 mph winds, or oxygen deprivation, insane asylum homeless shelter.",1,,,
Shout out to my muvah for telling me to find a shelter for Hurricane Sandy!! LMAO -___-,0,,,
Best wishes for safety and shelter to all impacted by Hurricane Sandy!,0,,,
Families and friends in path of hurricane Sandy stay safe and find shelter near you.,1,,,
"Waltham cancels school, establishes emergency shelter due to Hurricane Sandy
http://www.boston.com/yourtown/news/waltham/2012/10/waltham_cancels_school_establi.html …",1,,,
U leave the H & still get caught n a hurricane thats crazy!! smh!RT @therealmikedean Hurricane sandy about 2 tear shit up. Take shelter NYC.,1,,,
"""@therealmikedean: Hurricane sandy about to tear shit up. Take shelter NYC."" We aint never scared. ATTENTION (Bone Crusher voice)",1,,,
American Red Cross is providing safe shelter from Hurricane Sandy to thousands of people across nine states as this storm makes landfall.,1,,,
Hurricane sandy about to tear shit up. Take shelter NYC.,1,,,
"Listing of Active Shelter Locations for the Hurricane Sandy weather event within Washington County, NY. http://fb.me/BNjo1zpV ",1,,,
World of Surrogacy wishes those people living on the East Coast in Hurricane Sandy's path safety and good shelter in the coming storm.,0,,,
CTFU RT @SoLowKey1: Y'all know hurricane Sandy black right? Y'all better take shelter y'all know black folk crazy,1,,,
Hurricane Sandy got my shelter filled to the max !   #Work http://instagr.am/p/RX1ndURUiB/ ,0,,,
"Hurricane #Sandy Live Blog North Fork and Shelter Island, NY http://suffolktimes.timesreview.com/2012/10/35707/live-24-hour-coverage-hurricane-sandy-heads-for-the-north-fork/ …",1,,,
Everybody get to the bomb shelter!!! Hurricane Sandy is approaching fast!! ,1,,,
"To all of our followers in the northeast, take care and take shelter! Be safe! See more about Hurricane Sandy's path at http://nyti.ms/VYtgIk ",0,,,
Everyone affected by hurricane Sandy please seek the appropriate shelter and be safe.,0,,,
"The high school of Point Pleasant, NJ has been transformed to a shelter due to #Hurricane #Sandy http://yfrog.com/h0wtxfvnj ",1,,,
Really hoping for the best during Hurricane #Sandy - thinking about all the people and animals with no shelter right now :-(,1,,,
FEMA list of shelters available for Hurricane #Sandy. Search by texting: SHELTER + zip code to 43362. Ex: Shelter 01234 (std rates apply),1,,,
#Salisbury mayor asks residents be off the roads by 2 p.m. today due to Hurricane #Sandy and seek shelter until storm passes.,1,,,
Happy Harvest everyone! Don't forget to pray for those being affected by Hurricane Sandy! God is our Shelter!,0,,,
"Since Hurricane Sandy is keeping most of us house-bound or in a shelter, I thought I'd post an at-home workout... http://fb.me/1nqxGpoyG ",0,,,
@TomTheWanted taking shelter in my house from Hurricane Sandy & listening to your music to keep me busy. Wind is mental!,1,,,
"Extreme runner Chris Nicholas pauses his latest journey, takes shelter from Hurricane Sandy http://dlvr.it/2PGsfl ",1,,,
Seacoast storm shelter to open in North Hampton: HAMPTON - With Hurricane Sandy bearing down on New Hamp... http://q.gs/2Ts0b  #boston,1,,,
"To all my friends and contacts on the East Coast, -- Take care and find shelter looks like a direct hit by Hurricane Sandy !",1,,,
"Extreme runner Chris Nicholas pauses his latest journey, takes shelter from Hurricane Sandy http://dlvr.it/2PGjn9 ",1,,,
"Extreme runner Chris Nicholas pauses his latest journey, takes shelter from Hurricane Sandy http://dlvr.it/2PGjls ",1,,,
"Extreme runner Chris Nicholas pauses his latest journey, takes shelter from Hurricane Sandy: Braving hurricane Sandy... http://dlvr.it/2PGjdz ",1,,,
"http://MLive.com : Extreme runner Chris Nicholas pauses his latest journey, takes shelter from Hurricane Sandy http://bit.ly/Yes7d2 ",1,,,
Eye of the storm. Shelter Home closed for the next few days as we hunker down for Hurricane Sandy. Everyone stay... http://fb.me/1iM6mrW4R ,1,,,
"Gonna take shelter from hurricane sandy. Good luck everyone, cya soon, maybe on phone.",0,,,
Our thoughts are with all of you in the line of Hurricane Sandy. Find shelter near you during this storm: http://rdcrss.org/TqduCz ,1,,,
"Bless all the homeless people that don't have shelter in the US east coast. God, please protect them from Hurricane Sandy :(",1,,,
The Refuge is closed today for Hurricane Sandy.  Tuesday TBA. ACCT (the city shelter) is open (267-385-3800).,1,,,
Please RT Hurricane Sandy Helpline 1-888-769-7243 & 1-518-485-1159. Find a Red Cross storm shelter: http://rdcrss.org/RrT3Ts . BE SAFE!,1,,,
High tides will interrupt service for both Shelter Island ferries as Hurricane #Sandy hits the East Coast: http://northfork.patch.com/articles/expect-reduced-service-on-shelter-island-ferries-during-high-tide …,1,,,
Brookhaven Animal Shelter Closed for Hurricane Sandy http://dlvr.it/2PGM8b ,1,,,
"Google Maps Launches A Crisis Map For Hurricane Sandy (Shelter Locations, Live WebCams...) http://bit.ly/So1xNC ",1,,,
Best wishes go out to all those traveling/living in the path of Hurricane Sandy. Please be careful and seek shelter if traveling in the path,0,,,
"#breaking With Hurricane Sandy on the way, Northampton shelter up and ready http://bit.ly/RrSj0s ",1,,,
Wishing all our clients and colleagues on the #EastCoast safe shelter during Hurricane #Sandy!,0,,,
"Social media helps out as Hurricane Sandy approaches

Locating the nearest emergency shelter or chatting live... http://fb.me/1L95DI3lE ",1,,,
#BreakingNews | Brookhaven Animal Shelter Closed for Hurricane Sandy | http://millerplace-rockypoint.patch.com ,1,,,
#BreakingNews | Brookhaven Animal Shelter Closed for Hurricane Sandy | http://portjefferson.patch.com ,1,,,
#BreakingNews | Brookhaven Animal Shelter Closed for Hurricane Sandy | http://sayville.patch.com ,1,,,
#BreakingNews | Brookhaven Animal Shelter Closed for Hurricane Sandy | http://threevillage.patch.com ,1,,,
"If you are experiencing unsafe conditions due to Hurricane Sandy, let us know and we can find the closest shelter.",1,,,
"Too all NBBA members in the path of Hurricane Sandy, take shelter and be safe",0,,,
"For the people being effected by hurricane Sandy, Please be safe and care for those around you seeking shelter.... http://fb.me/2bmlFJ2Yw ",0,,,
#frankenstorm The Comfort Inn Capital Beltway has availability to seek shelter to due to Hurricane Sandy. #SandyDMV,1,,,
The Brookhaven Town Animal Shelter will be closed until further notice due to Hurricane Sandy - http://brookhaven.org ,1,,,
Everyone who is enduring hurricane sandy...be safe and tak shelter when need to.,0,,,
If you are in the path of Hurricane Sandy please stay safe and seek shelter. http://fb.me/2mDq7tSHB ,0,,,
Stay safe during Hurricane Sandy. If anyone needs shelter we do have some Guest Rooms still available and The... http://fb.me/2eW79azNt ,0,,,
Prayers and thoughts go out all those who are being impacted by Hurricane Sandy PLEASE BE SAFE TAKE SHELTER... EVACUATE IF YOU'VE BEN ASKED.,0,,,
"To those in the path of hurricane Sandy, please stay safe! Go to a shelter or evacuate the area. Now is not the time to be stubborn!",0,,,
"Where to go for shelter in Hudson during Hurricane Sandy: 
Hudson County shelters available to residents.... http://bit.ly/Rho1Md ",1,,,
Where to go for shelter in Hudson during Hurricane Sandy: Hudson County shelters available to residents. http://q.gs/2ToeG  #neward,1,,,
Pet News: Local shelters available amidst Hurricane Sandy: The Emergency Winter Shelter at Courthouse opened Sun... http://bit.ly/UZnmFr ,1,,,
Praying for everyone that Hurricane Sandy is hitting today.! Please be safe and take shelter.! #Prayful,0,,,
Hurricane Sandy Is Coming - Take Shelter With Some TV - I feel like I'm living in Capeside right now. http://wp.me/pNSSM-a1  via @NJayme,1,,,
"#breaking Hurricane Sandy online resources: Power utility contacts and maps, shelter information and more http://bit.ly/TPEPKy ",0,,,
"Online resources for Hurricane #Sandy: power outage maps and contacts, shelter information and more http://bit.ly/S7jxIw  #westernma",0,,,
"If you're in the path of #Hurricane #Sandy, be safe. While you take shelter, these #soldiers will continue the mission. http://fb.me/1jGbaT5XT ",0,,,
I hope anybody who is getting affected by Hurricane Sandy is seeking evacuation and shelter immediatly. My best wishes are for all of you.:),0,,,
I hope everyone being affected by Hurricane Sandy gets to safe shelter,0,,,
Hurricane Sandy Evacuation Orders And Shelter Locations In Tri-State Area « CBS New York http://cbsloc.al/TjxSRt ,1,,,
NEW Hurricane #Sandy Article: Shelter & Safe Haven in Deer Park N Babylon for Bab Town Residents: http://ow.ly/eQqmf  #Lindenhurst #Patch,1,,,
Hoping everyone and their families are staying safe and have shelter #NY #NJ #CT #Hurricane #Sandy #Storm,0,,,
RT @usace_hq: Need a shelter for the Hurricane Sandy? Many states along the Mid-Atlantic and the East Coast have shelters open......,1,,,
Old Saybrook's emergency shelter is serving up cranberry-apple bread. #comfortfood #hurricane #sandy,1,,,
Hope all my friends on the East coast are safe and found shelter from Hurricane Sandy!,0,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting live with... http://dlvr.it/2PDS0W ,1,,,
Where to go for shelter in Hudson during Hurricane Sandy: Hudson County shelters available to residents. http://dlvr.it/2PDQJ1 ,1,,,
"Nashua to open shelter at Nashua High School South: In preparation for Hurricane Sandy, city officials are taking... http://dlvr.it/2PDPmR ",1,,,
#Hoboken Where to go for shelter in Hudson during Hurricane Sandy: Hudson County shelters available to residents. http://tinyurl.com/8c7n7qq ,1,,,
Hurricane Sandy Evacuation Orders And Shelter ... - CBS New York: NEW YORK CITY: Mandatory evacuations in effect... http://cbsloc.al/XKnFmW ,1,,,
"Thinking of those in the path of Hurricane Sandy, including those without shelter, humans and animals alike. <3 http://fb.me/1aCJny2Qo ",0,,,
Little mouse probably thought it was finding shelter from Hurricane Sandy. Found Hurricane Nibbler instead. #rip,1,,,
"""@LouisTheCreator: Hurricane Sandy looks ready to fuck New York up"" @JamieleeKingham you got a hurricance shelter?! #scaryshit #comehome",1,,,
NY subway closed for hurricane sandy erm wouldnt a subway be an ideal place to  take shelter?,1,,,
"Major's Hurricane Sandy shelter,lol http://instagr.am/p/RXUM26Dlae/ ",1,,,
"New York Events Hurricane Sandy Evacuation Orders And Shelter Locations In Tri-State Area: NEW YORK CITY:
Mandat... http://cbsloc.al/XK5cqu ",1,,,
How to keep pets safe during mega-storm Hurricane Sandy: Also check with the local animal shelter (many of them ... http://bit.ly/XK2fWV ,1,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter… http://goo.gl/fb/9KUmL ,1,,,
Denville sets Morris Knolls High School as emergency shelter for Hurricane Sandy: Got Sandy-related news in Morr... http://binged.it/RgRLbV ,1,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting live wi... http://binged.it/VX6wYY ,1,,,
All these dumb kids happy that schools cancelled cus of hurricane sandy . Hope ure houses get destroyed n u gotta go to school 4 shelter,1,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting live wi... http://bit.ly/UY6grr ,1,,,
WSLive: Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting... http://bit.ly/RgymI9 ,1,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter or chatting live wi... http://bit.ly/UY6izE ,1,,,
A mass evacuation in New York: how will the homeless shelter from Hurricane Sandy? @alicitabrennan http://www.thewire.org.au/storyDetail.aspx?ID=9780 …,1,,,
Random Thought: Hurricane Sandy is heading for the US. What will happen to all the homeless people? Hope a Shelter/Hotel has taken them in!,1,,,
@GregHudsonNY seeking shelter from this non existent #hurricane #sandy LOL aka #dabs in my bed watching cupcake wars,0,,,
NPL Social media helps out as Hurricane Sandy approaches: WASHINGTON: Locating the nearest emergency shelter or ... http://bit.ly/S5jRIR ,1,,,
I hope that everyone in he path of Hurricane Sandy will find shelter and stay safe.,0,,,
"#Hurricane #Sandy - #Resources for #Evacuation, #Animals, #Utility / #Power, #Transportation, #Shelter, and MORE . . . http://us.resiliencesystem.org/resources-hurricane-sandy …",0,,,
Everyone that is affected by Hurricane Sandy plz be safe n seek shelter,0,,,
Social media helps out as Hurricane Sandy approaches: WASHINGTON: Locating the nearest emergency shelter or chat... http://bit.ly/XIy5DC ,1,,,
"Nashua to open shelter at Nashua High School South: In preparation for Hurricane Sandy, city officials a... http://q.gs/2TdpF  #boston",1,,,
Social media helps out as Hurricane Sandy approaches: WASHINGTON — Locating the nearest emergency shelter or cha... http://tinyurl.com/9xolxym ,1,,,
Wishing @alicebudi safe shelter from the Hurricane Sandy. And good luck for the marathon! So proud of you already!:),0,,,
Hurricane Sandy is about to hit NYC. Thanks @ELGUSTAVOONLINE  for giving me shelter in the city tonight.,1,,,
My heart and prayers are with those who are in the path & zone of Hurricane Sandy.  Please take shelter and stay safe.,0,,,
"If any of my followers live on the east coast, I hope you all stay safe from Hurricane Sandy. Stay in shelter, don't go near the ocean! :]",1,,,
The arrival of Hurricane Sandy has led to widespread cancellations of performances http://nyti.ms/QOo6Zw  Hope NYers have safe shelter,0,,,
Social media helps out as Hurricane Sandy approaches: Locating the nearest emergency shelter… http://goo.gl/fb/O5QeU ,1,,,
"TAKE CARE EVERYONE IN THE PATH OF HURRICANE SANDY!! TAKE COVER, SEEK SHELTER, GET THE FUCK OUT THE WAY & STAY SAFE!!",1,,,
@TheBeckaMonster you better take shelter during hurricane sandy. I need to you get to #Australia in one piece. #loveyou,0,,,
Those in the path of the storm...please stay safe... find a safe place to ride out Hurricane Sandy. Blessings!,0,,,
Surfers Get Ready To Ride Hurricane Sandy's (20 Foot) Waves http://ow.ly/eMa22 ,1,,,
"RT @MiamiHEAT: Due to Hurricane Sandy, tonight's @MiamiHEAT Happy Hour event at @DuffysMVP & tomorrow's Metrorail Morning Ride-A-Long ha ...",1,,,
"Ride out Hurricane Sandy at Cabo Flats. Come get a special Hurricane Mojito for just $5. 
Special goes all the... http://fb.me/1P7p9lqGD ",1,,,
"With Hurricane Sandy on fast approach, BITO wants to wish all of our fellow Bahamians, expecting and otherwise, a safe ride!!!",0,,,
"Due to Hurricane Sandy, tonight's @MiamiHEAT Happy Hour event at @DuffysMVP & tomorrow's Metrorail Morning Ride-A-Long have been cancelled.""",1,,,
"Due to Hurricane Sandy, tonight's @MiamiHEAT Happy Hour event at @DuffysMVP & tomorrow's Metrorail Morning Ride-A-Long have been cancelled.",1,,,
@MiamiHEAT week events canceled: Today's Happy Hour @DuffysMVP and tomorrow's Heat Metrorail Ride-along. #Hurricane #Sandy @MiamiHerald,0,,,
Just seen news updates re hurricane Sandy. Been a rough ride Jamaica!! 50% still without power. We are praying for you.,1,,,
Dear Hurricane Sandy. WTF is up with this 70% chance of rain Sat? I have plans to ride allday long. You suck!!!! Sincerely Florida Bikers.,1,,,
Hurricane Sandy tweets keeping me entertained during my car ride >> #lolol,0,,,
"At the 'Wet n Wild' water park, where half the rides are shut due to the wind from Hurricane Sandy; on a ride called 'Storm'! Ah, the irony.",1,,,
Um? I'm really late to the severity hurricane Sandy! This storm is strong & big as hell! Buckle up all. It could be a wild ride! :S,1,,,
Gonna go for a nice jetskii ride during Hurricane Sandy,0,,,
"Kiawah Island,SC here we come! Last event for 2012. Check out hurricane Sandy? Go Dukes! Another fun bus ride!",1,,,
"Hurricane Sandy: Info Center for Upper Marlboro Residents: As we hunker down to ride out Hurricane Sandy, we wan... http://bit.ly/R7zWvZ ",1,,,
Praying for this sweet family as they ride out the eye of hurricane sandy! http://instagr.am/p/RQj3uIB1fN/ ,0,,,
Hurricane Sandy: Arlington Community Info Center: As we hunker down to ride out the combination of Hurricane Sandy... http://dlvr.it/2NcwSl ,1,,,
15 mins to boarding  #hold on tight. Bumpy ride thru hurricane sandy,1,,,
"Septa has shut down because of the Hurricane Sandy, which means I can't ride the train to Delaware. ",1,,,
Getting ready to ride out Hurricane Sandy with a Hurricane Cocktail...CHEERS!  http://theblondcook.com/2012/10/hurricane-cocktail/ …,1,,,
No better place to ride out #Hurricane #Sandy than #NOLA ! Especially if it ain't headed there! And the weather stays fair!,1,,,
"To Hurricane Sandy, bring it on, we're ready! 
Hello friend, it's Scott G on your radio for the Friday Easy Ride... http://fb.me/HKyAmx6o ",1,,,
"East coasters, are you ready for Hurricane Sandy? What books are you planning on reading to ride it out? #frankenstorm #snoreastercane",1,,,
"Windy Weather! Diva Duck is closed today Friday October 26, 2012. Hurricane Sandy will be leaving town tonight so, ride the duck tomorrow!",1,,,
Surfers Get Ready To Ride Hurricane Sandy's (20 Foot) Waves http://bit.ly/R6BHcJ  via @WLRN,1,,,
4 day weekend thanks to hurricane sandy. maybe now i can rest and get ride of this strep throat.,1,,,
We may be in for a wild ride early next week - Hurricane Sandy + Full Moon + Cold Front means emergency... http://fb.me/uO1hOpRi ,1,,,
Sounds awesome RT @WLRN Surfers Get Ready To Ride Hurricane Sandy's (20 Foot) Waves http://ow.ly/eN46r ,0,,,
TO ALL EASTERN SEABOARD TWEETERS:  We will keep u in our thoughts as u ride out Hurricane Sandy in the coming days!  Pls b careful and safe!,1,,,
Surfers Get Ready To Ride Hurricane Sandy's (20 Foot) Waves http://ow.ly/eN46r ,1,,,
"@AbiCoaleface @kakenner no because of this hurricane sandy bullshit, I don't have a ride, and I can't miss class lol",0,,,
Surfers Get Ready To Ride Hurricane Sandy's (20 Foot) Waves http://bit.ly/P87xcX  via @WLRN #ohso #shaka,1,,,
"Law Ride Postponed: Due to the predicted extensive winds of 30-40+ mph due to Hurricane Sandy, St. Cloud Police ... http://tinyurl.com/8dgb6vx ",1,,,
Not able to ride my bike due to the proximity of Hurricane Sandy. Too much wind squall and unpredictable rain.:-(,1,,,
gearin' up for a wild ride this weekend. Hurricane Sandy on her way!,1,,,
The Hurricane Sandy death toll rises and Ontario should get ready for rocky ride http://nblo.gs/E1zLq ,1,,,
"Grandmother shot to death in her own home: AS FAMILIES came together to ride out Hurricane Sandy,... http://bit.ly/RYkqnC  dabahamianting",0,,,
R.I.P RT @I_Am_Aura: Yo who tryna ride through that Hurricane Sandy with me.? I wanna see how it feels to fly,0,,,
My 2 year old goddaughter is in a horseback riding competition tommorow hoping hurricane sandy doesnt hit NY too hard so she can ride,1,,,
Wow people @Aol are #Kooks - #Surfers Ride the Big Waves from Hurricane Sandy #aolon http://www.aol.com/video/surfers-ride-the-big-waves-from-hurricane-sandy/517519483?a_dgi=aolshare_twitter …,1,,,
Watching The @WeatherChannel on hurricane #Sandy ..Sending my best to the east coast to everyone out there trying to ride out the storm! <3,0,,,
"Hurricane Sandy getting closer to the Delmarva Peninsula, It is taking it's good old time, but for me i will ride it out!",1,,,
"Word from my dad in #Virginia is that he's ok for Hurricane #Sandy. He went & stocked up on beer & celery, so he'll be able to ride it out.",0,,,
Headed to the beach in new bern NC to meet hurricane sandy head on and ride some waves!!,1,,,
"Gonna ride out Hurricane Sandy inside Trump's toupee, where I know I'll be safe. Anyone care to join me?",0,,,
"Nice and bumpy ride as we fly across eastern Florida. Thank you, Hurricane #Sandy. At least there's wifi on this flight!",1,,,
"Anyone out there being effected by hurricane Sandy?! Our prayers for those who are, stay safe! #RLAG",0,,,
Hurricane Sandy is just another piece of meat! I ride more winds than salutations. Heavy metal rulez! XO,1,,,
"@MaltShopCruise Day 1, headed on a 7 hour bus ride from Ft. Lauderdale to Jacksonville. Thanks to #hurricane Sandy",1,,,
This is all I need to ride out #Hurricane #Sandy..some #Laphroaig! Quality #Scotch #whisky #alcohol #classy http://instagr.am/p/RSeZ1XGq09/ ,1,,,
Wind from Hurricane Sandy really made the ride to work a little difficult - but fun,1,,,
Day two of Cross Florida Bike ride. So far hurricane Sandy has been kind to us. Little breezy this am. http://www.teamc2c.org ,1,,,
Hurricane #Sandy is close. I am two houses from the beach in southern Delaware and really want to try and ride out the storm. Hmmm...,1,,,
